,timestamp,value,type,winery_id,sensor_id
219,2022-01-12 22:35:19.418313,21.0,T,1,1
220,2022-01-12 22:35:28.179079,21.0,T,1,1
221,2022-01-12 22:35:36.834082,21.0,T,1,1
222,2022-01-12 22:35:43.858401,21.0,T,1,1
223,2022-01-12 22:35:52.005797,21.0,T,1,1
224,2022-01-12 22:36:00.152822,21.0,T,1,1
225,2022-01-12 22:36:08.299990,21.0,T,1,1
226,2022-01-12 22:36:17.645372,21.0,T,1,1
227,2022-01-12 22:36:24.590371,21.0,T,1,1
228,2022-01-12 22:36:32.738041,21.0,T,1,1
229,2022-01-12 22:36:40.886039,21.0,T,1,1
230,2022-01-12 22:36:49.032676,21.0,T,1,1
231,2022-01-12 22:36:57.178974,21.0,T,1,1
232,2022-01-12 22:37:08.315320,21.0,T,1,1
233,2022-01-12 22:37:13.472468,21.0,T,1,1
234,2022-01-12 22:37:21.638457,21.0,T,1,1
235,2022-01-12 22:37:59.495253,21.0,T,1,1
236,2022-01-12 22:38:07.656554,21.0,T,1,1
237,2022-01-12 22:38:15.835929,21.0,T,1,1
238,2022-01-12 22:38:24.013180,21.0,T,1,1
239,2022-01-12 22:38:32.188475,21.0,T,1,1
240,2022-01-12 22:38:40.368829,21.0,T,1,1
241,2022-01-12 22:38:48.542841,21.0,T,1,1
242,2022-01-12 22:38:56.721589,21.0,T,1,1
243,2022-01-12 22:39:04.885535,21.0,T,1,1
244,2022-01-12 22:39:13.026800,21.0,T,1,1
245,2022-01-12 22:39:22.135984,21.0,T,1,1
246,2022-01-12 22:39:30.182906,21.0,T,1,1
247,2022-01-12 22:39:37.463037,21.0,T,1,1
248,2022-01-12 22:39:45.610325,21.0,T,1,1
249,2022-01-12 22:39:53.760375,21.0,T,1,1
250,2022-01-12 22:40:01.909284,21.0,T,1,1
251,2022-01-12 22:40:10.270038,21.0,T,1,1
252,2022-01-12 22:40:18.196185,21.0,T,1,1
253,2022-01-12 22:40:26.343409,21.0,T,1,1
254,2022-01-12 22:40:34.490965,21.0,T,1,1
255,2022-01-12 22:40:42.636693,21.0,T,1,1
256,2022-01-12 22:40:50.782058,21.0,T,1,1
257,2022-01-12 22:40:59.806564,21.0,T,1,1
258,2022-01-12 22:41:07.080457,21.0,T,1,1
259,2022-01-12 22:41:15.224419,21.0,T,1,1
260,2022-01-12 22:41:23.369787,21.0,T,1,1
261,2022-01-12 22:41:31.516743,21.0,T,1,1
262,2022-01-12 22:41:39.899345,21.0,T,1,1
263,2022-01-12 22:41:48.821767,21.0,T,1,1
264,2022-01-12 22:41:55.957954,21.0,T,1,1
265,2022-01-12 22:42:04.102452,21.0,T,1,1
266,2022-01-12 22:42:12.249783,21.0,T,1,1
267,2022-01-12 22:42:20.397426,21.0,T,1,1
268,2022-01-12 22:42:29.071836,21.0,T,1,1
269,2022-01-12 22:42:36.690285,21.0,T,1,1
270,2022-01-12 22:42:44.836993,21.0,T,1,1
271,2022-01-12 22:42:52.982405,21.0,T,1,1
272,2022-01-12 22:43:01.130021,21.0,T,1,1
273,2022-01-12 22:43:09.278757,21.0,T,1,1
274,2022-01-12 22:43:17.758642,21.0,T,1,1
275,2022-01-12 22:43:25.570317,21.0,T,1,1
276,2022-01-12 22:43:33.717448,21.0,T,1,1
277,2022-01-12 22:43:41.864040,21.0,T,1,1
278,2022-01-12 22:43:50.010136,21.0,T,1,1
279,2022-01-12 22:43:58.405353,21.0,T,1,1
280,2022-01-12 22:44:07.594697,21.0,T,1,1
281,2022-01-12 22:44:14.446428,21.0,T,1,1
282,2022-01-12 22:44:22.596374,21.0,T,1,1
283,2022-01-12 22:44:30.745380,21.0,T,1,1
284,2022-01-12 22:44:38.890011,21.0,T,1,1
285,2022-01-12 22:45:02.393111,21.0,T,1,1
286,2022-01-12 22:45:10.569956,21.0,T,1,1
287,2022-01-12 22:45:18.746441,21.0,T,1,1
288,2022-01-12 22:45:26.919896,21.0,T,1,1
289,2022-01-12 22:45:35.096581,21.0,T,1,1
290,2022-01-12 22:45:43.276075,21.0,T,1,1
291,2022-01-12 22:45:51.453837,21.0,T,1,1
292,2022-01-12 22:45:59.628804,21.0,T,1,1
293,2022-01-12 22:46:07.801931,21.0,T,1,1
294,2022-01-12 22:46:16.268257,21.0,T,1,1
295,2022-01-12 22:46:32.331433,21.0,T,1,1
296,2022-01-12 22:46:40.511060,21.0,T,1,1
297,2022-01-12 22:46:48.686059,21.0,T,1,1
298,2022-01-12 22:46:56.860664,21.0,T,1,1
299,2022-01-12 22:47:05.523448,21.0,T,1,1
300,2022-01-12 22:47:14.703439,21.0,T,1,1
301,2022-01-12 22:47:21.394247,21.0,T,1,1
302,2022-01-12 22:47:29.567054,21.0,T,1,1
